sample_id,node,p_nominal_kw,q_nominal_kvar,p_realized_kw,q_realized_kvar
0,848.1,13.529352797772315,9.467845358609823,10.392071641399129,7.272371285807854
0,864.1,0.7460708047626341,0.26442579079531026,0.5730654407783454,0.20310853128714307
0,820.1,58.7033580758722,25.238575567845082,45.14049153825659,19.412687189035157
0,840.3,10.271061070073236,5.438812899428534,7.954230342320185,4.2095591679835875
0,816.2,1.5830256417036157,0.6726793466951821,0.4642187366605773,0.19726132905634192
0,890.1,103.5321160541865,42.99012583596253,75.5038473949659,31.35127423783532
0,836.2,12.989833962903385,6.132765259375725,10.015653128825676,4.7302532184126385
0,832.2,0.6618516151304139,0.2984901207636718,0.17436230572448738,0.0786359424623878
0,862.2,8.428955335565425,3.664993984935956,6.474401730665777,2.8151289352749025
0,830.3,12.081523588973118,4.5370792016429,9.600630314311756,3.607385099755917
0,848.3,13.529352797772315,9.467845358609823,10.392071641399129,7.272371285807854
0,824.2,14.799960237505749,6.6998284783492394,10.835145316482404,4.994032003847596
0,810.2,5.4285013391029215,2.251459121757687,4.354034163233535,1.8856423630814527
0,844.2,101.14718754241372,70.28497291325039,78.52475727055503,54.597623029349954
0,840.2,13.298837148380924,6.801027440861736,10.289492652450686,5.26020983016814
0,890.3,103.5321160541865,42.99012583596253,75.5038473949659,31.35127423783532
0,822.1,42.089381120454846,20.217830508565413,32.329421671097,15.529567026581164
0,808.2,5.255045210948741,2.5964296074010016,4.2152026356780405,2.1748638143185737
0,858.1,6.139878654809699,2.764350516144355,3.494018551554208,1.6330577891024896
0,830.2,7.129925306965125,2.9074047431211874,5.699337693113975,2.3242153206276823
0,848.2,21.38078454983667,13.232371613932791,16.42286936093355,10.16395265113348
0,828.3,1.4283485861476095,0.5810184576956767,1.0971370391872997,0.4462893693218707
0,844.1,94.54371181553195,68.43011982647901,73.45252309536416,53.17288608834345
0,838.2,8.077766836662777,3.899652358021953,6.2046489737042485,2.9953735134222743
0,856.2,1.2632807514866518,0.6219129486463654,0.9703460997459361,0.47770042549280434
0,858.3,6.949433985236828,3.198910261456059,4.3144198679369,2.0149296324319232
0,834.1,24.21394179767305,10.567151162934712,18.638270877913666,8.13410829832852
0,802.2,9.221503943666006,4.300548747117523,7.083214671916252,3.3033341397288685
0,806.2,10.977322793135794,4.941381673030594,8.43189252444458,3.795569942693907
0,844.3,98.27719847443801,70.10006294554913,76.32026999286255,54.455592933944295
0,860.1,46.96659674143352,24.53500274370288,36.10695671166201,18.85946734857427
0,836.1,15.124495988470338,6.6560749377953075,11.626356701372377,5.116873392648811
0,834.3,26.83594323061935,11.689946390033308,20.69897388711274,9.016983922090152
0,858.2,4.057759695232832,1.8157222204296866,2.7382521567444105,1.2264630324048396
0,828.1,2.33619766203977,0.9029583643253571,1.7944665871838625,0.6935744672360229
0,846.3,6.277294442746599,3.4953063486254794,4.821672933095316,2.6847902053254273
0,860.3,44.81214555344067,23.719524078319292,34.50432750325884,18.25395921679816
0,832.1,2.52280935453463,0.8610340880243869,0.6371335568750227,0.2174535724641767
0,826.2,14.736866410775727,5.754463159645808,11.67142391672032,4.557457348690726
0,818.1,10.406737619065531,4.90609604846015,8.225917296667374,3.8779776151517065
0,836.3,11.855550545229473,5.541250545190624,9.135352121521855,4.2716345171247
0,834.2,9.133952518903829,4.228600144755661,7.097956702849785,3.285329327254493
0,840.1,9.058131290486488,5.037851042377719,6.99285301760908,3.8895549465452426
0,802.3,8.926980002977844,3.838566994617162,6.856984962983812,2.94847711860622
0,806.3,8.552772752191169,4.476887302535938,6.569548737720386,3.438783000019679
0,890.2,103.5321160541865,42.99012583596253,75.5038473949659,31.35127423783532
0,846.2,16.036321329810917,6.829138218323367,12.31772873831632,5.245548504663271
0,842.1,2.601123340410399,1.5754152707834683,1.9979519765084526,1.2100945454124095
0,860.2,26.66237338053772,15.694882879662616,20.566780149422563,12.091566476561045
0,854.2,1.3524878489218195,0.5968730793238131,1.0388674632437676,0.45846686414746785
0,832.3,1.948574494442066,0.8950201259427571,0.5133979762712115,0.23581411434110933
0,824.3,1.3373099172677942,0.6085526293822217,1.0272088521605545,0.46743882339647197
0,830.1,14.114151967089406,5.318463683013757,11.112475005229422,4.186519558235437
1,848.1,23.482188709782307,18.73880821313598,29.40818062645842,23.467130699154346
1,864.1,1.1118450801579547,0.5864971937833984,1.3924111302500912,0.734494264674385
1,820.1,91.70710476080066,47.7419239941693,110.15040863757893,57.390301515739495
1,840.3,15.887902176336517,11.348588057704806,18.035491456665792,12.855585096633384
1,816.2,2.882794616295102,1.13580266778537,1.2286778172994346,0.484083716613417
1,890.1,163.10315296090172,73.78265165578287,139.51900849249424,63.103031284537806
1,836.2,21.360221430059,11.665191796620748,25.49758180210071,13.988746347127957
1,832.2,1.2707004653775966,0.5961455310727847,0.4496119941082468,0.21092889618500998
1,862.2,13.454719946312665,7.289465896158241,16.850285839322908,9.128893546459116
1,830.3,18.85597180748642,8.209538213615671,20.694185782490635,9.034064510130012
1,848.3,23.482188709782307,18.73880821313598,29.40818062645842,23.467130699154346
1,824.2,25.65355617805096,12.758419098070457,29.076577162037534,14.757470151057259
1,810.2,8.226015140176168,4.615180889377696,10.570384665288303,6.084953388444371
1,844.2,151.60074307187716,119.23294440672512,157.5188018559434,122.87345071008014
1,840.2,20.236779522054327,13.771546758860179,22.93710119616679,15.58649074561778
1,890.3,163.10315296090172,73.78265165578287,139.51900849249424,63.103031284537806
1,822.1,75.09507752357209,39.96956007450187,94.04513743326217,50.05582124968723
1,808.2,9.026565415989927,4.8756931920517514,11.601306800746793,6.430889691537067
1,858.1,9.926973852593626,4.757651793071545,8.6881006448404,4.372584573640314
1,830.2,10.916663254489642,5.871799930977769,12.189907520499034,6.553090367869849
1,848.2,35.12466913268932,24.572799182300088,43.98886727044648,30.773262747310344
1,828.3,2.1615613278073744,1.1641851115300172,2.7070595785026765,1.4579282047601378
1,844.1,142.37294079311368,115.26722847066517,145.96205918028392,117.90704578646427
1,838.2,14.995830971100762,8.244332166429366,18.780328738499957,10.324714088208518
1,856.2,2.0688753078758624,1.1572190412780634,2.5909982545312413,1.449242214409423
1,858.3,11.132297130644043,5.66948113270193,10.966657934882978,5.657727673500016
1,834.1,40.264169312248285,19.565620033865066,41.25872625058398,20.05294657153445
1,802.2,16.301206744853946,8.82102073366535,20.41511237688112,11.047162322078036
1,806.2,16.748060635097357,8.332329451195816,20.974738319547267,10.435138987826237
1,844.3,149.45459373783248,118.08925486576435,154.83086143969587,121.44076221122182
1,860.1,78.56284370714106,45.10518660718719,88.90338318431441,51.92421730480593
1,836.1,23.638186891266365,12.826790178136807,29.01000157476912,15.778260920462422
1,834.3,44.953522632524184,21.61358458166226,46.947357455792364,22.60047155791014
1,858.2,6.243261602413305,3.2106871072251355,6.73463957122702,3.500426644106723
1,828.1,3.5579728286888317,1.5323166335171141,4.4558339532313,1.9189948621145643
1,846.3,11.115142525116651,6.418746521300552,13.920144618307653,8.038064716212453
1,860.3,73.79476187686589,43.22348518614811,82.74880135117945,49.56725933948458
1,832.1,3.9828323316993868,1.6280480629052274,1.2632845238665105,0.5163871405494904
1,826.2,22.36707915253179,11.699590043118837,27.285296435253013,14.271965686579094
1,818.1,17.218933993978855,10.34253325115985,18.70952634202838,11.237832994666695
1,836.3,20.09899225368938,10.931795538061156,24.511137310852188,13.355032730814205
1,834.2,15.336265825398938,7.657744963229535,17.01461082170454,8.4960258310435
1,840.1,13.876610446339836,10.810190325000221,15.65320406684853,12.195253315931158
1,802.3,13.362753884244828,7.557674050578104,16.735085682632214,9.464982389504732
1,806.3,14.64135271511625,7.8123015295309335,18.336360749975103,9.783863665427383
1,890.2,163.10315296090172,73.78265165578287,139.51900849249424,63.103031284537806
1,846.2,26.021740157478604,12.83539014812617,32.588829386992245,16.074249414938095
1,842.1,5.055238117144385,2.6239411216596067,6.330891479812505,3.2860691136187197
1,860.2,43.15394777070142,28.659750780739937,51.87844937511291,34.79640578387494
1,854.2,2.1617264840540775,1.2345539365062221,2.707282512676814,1.5460929058575446
1,832.3,3.2425901931481658,1.6932240635247033,1.1665090176111264,0.6090913260658041
1,824.3,2.197300040258736,1.1332200539312258,2.7518166358042278,1.4191489572583829
1,830.1,23.155707281738735,10.235887615366186,25.84726446757304,11.422631358745047
2,848.1,14.659022371174043,9.82291628255069,11.435601365309608,7.662918133392079
2,864.1,0.7600134189323925,0.32388118477744315,0.5928986134196639,0.25266400957242907
2,820.1,60.63520192824359,28.40578479039762,47.1992985132712,22.11635622201629
2,840.3,10.276396450284743,6.450883298306225,8.007087394060424,5.022647284400143
2,816.2,1.7295489762174294,0.7011638512826445,0.5099748175130455,0.20674742141856786
2,890.1,110.96813593925266,46.46822086108696,80.94771748767988,33.898513009517025
2,836.2,15.43847328498049,6.714043455666763,12.040057397976742,5.235531266529907
2,832.2,0.7255715262224673,0.3466443496281203,0.19082135829503316,0.09116651335670593
2,862.2,10.710146052683411,4.458487582987134,8.355022750906482,3.478122042097836
2,830.3,13.11216124384885,5.179141049037768,10.428553845314285,4.122482819318508
2,848.3,14.659022371174043,9.82291628255069,11.435601365309608,7.662918133392079
2,824.2,15.291151650853504,7.807387643831795,11.27700763169031,5.926205557361809
2,810.2,5.86798867800072,2.585920093325937,4.772535958181081,2.192773315048363
2,844.2,116.45239624475697,67.73637635919822,90.24426168544885,52.48676093160542
2,840.2,13.712141663488916,7.944516867675398,10.672683314378826,6.181462337982424
2,890.3,110.96813593925266,46.46822086108696,80.94771748767988,33.898513009517025
2,822.1,49.022275590000426,23.1178707510409,38.24297846776285,18.034697113029754
2,808.2,5.560020059946316,2.6014812879552953,4.522410197328092,2.206310377587659
2,858.1,6.500119797660206,2.793275796964397,3.6329252831716277,1.6659853868548928
2,830.2,7.450469015820085,3.3827360421858015,5.966607616087729,2.7087903660649815
2,848.2,23.807598292884084,13.42134253045806,18.572438669464834,10.470097323808677
2,828.3,1.4525336921418466,0.722629459398118,1.1331124364521186,0.5637142942613811
2,844.1,110.7912152092115,65.01543348952069,85.82800068952443,50.36412566971033
2,838.2,10.988534917829128,4.41014476132171,8.57219586561513,3.440410763858307
2,856.2,1.3905929097305283,0.7084946842493485,1.0847963455653,0.5526992444052163
2,858.3,6.982487430150791,3.3666126154593434,4.40085443038254,2.0884899335568163
2,834.1,26.31344356569828,11.632025426707653,20.212138860591136,8.935061585681067
2,802.2,10.592642255732697,5.37129060849401,8.263147656435896,4.190057160847686
2,806.2,10.573686690059759,5.154118273083878,8.248362116301903,4.020645780577482
2,844.3,114.65561175975387,66.89834713127911,88.84256228914371,51.83294160784343
2,860.1,52.098388511380904,27.815973916018955,40.299398440328844,21.54845379497112
2,836.1,16.494890233329336,7.837279470762646,12.853379343519567,6.107288862284121
2,834.3,29.0026661781283,12.895378329006387,22.355262951173653,9.939578546831694
2,858.2,4.287204978079967,1.9036596797506593,2.909605120220979,1.320495033506915
2,828.1,2.5471616947444753,0.9361692666625422,1.9870564461079752,0.7303144420200648
2,846.3,7.1064022499611665,3.3916241818725608,5.543705786087399,2.6457829171270606
2,860.3,49.05072610944002,26.61742482007132,37.96550508743346,20.632841927039884
2,832.1,2.6281040768509225,0.9582128344460589,0.6597298032769877,0.24053820899955417
2,826.2,14.966990279404767,6.83933119154221,11.979041932314031,5.474009993695281
2,818.1,12.76639682321539,5.376478102513556,10.11281485259046,4.258963283726391
2,836.3,13.43002685371955,6.5552796101857975,10.487629721414477,5.118349774379065
2,834.2,10.13976755685557,4.47936855721591,7.907641689240219,3.4933449466275266
2,840.1,9.723937301281257,6.097272466670334,7.551442658857516,4.7357828004731495
2,802.3,9.159228075454227,4.426077030890913,7.1449648483274695,3.452709998445108
2,806.3,8.718432114491465,4.586358486701557,6.801108414626972,3.5777431885494515
2,890.2,110.96813593925266,46.46822086108696,80.94771748767988,33.898513009517025
2,846.2,17.968080808009972,7.864533521023745,14.016962361510101,6.135218460752765
2,842.1,3.1428001807353794,1.6927096251229634,2.451750552193319,1.3205062169053787
2,860.2,28.289433296587788,17.208323074491137,22.064246438041426,13.42134446998758
2,854.2,1.359115121127064,0.6982341629210074,1.0602405869037874,0.5446949222362926
