0,-0.005409344
0.0833333333333333,-0.0062551051
0.166666666666667,-0.0072092378
0.25,-0.0082780971
0.333333333333333,-0.0094660997
0.416666666666667,-0.0107750405
0.5,-0.012203419
0.583333333333333,-0.0137458549
0.666666666666667,-0.0153926831
0.75,-0.0171298202
0.833333333333333,-0.0189389756
0.916666666666667,-0.0207982448
1,-0.0226830661
1.08333333333333,-0.024567464
1.16666666666667,-0.0264254512
1.25,-0.0282324304
1.33333333333333,-0.0299664368
1.41666666666667,-0.0316090931
1.5,-0.0331462004
1.58333333333333,-0.034567946
1.66666666666667,-0.0358687663
1.75,-0.0370469363
1.83333333333333,-0.0381039796
1.91666666666667,-0.0390439874
2,-0.0398729261
2.08333333333333,-0.0405979899
2.16666666666667,-0.0412270342
2.25,-0.0417681074
2.33333333333333,-0.0422290823
2.41666666666667,-0.0426173801
2.5,-0.0429397747
2.58333333333333,-0.0432022612
2.66666666666667,-0.043409973
2.75,-0.0435671351
2.83333333333333,-0.0436770411
2.91666666666667,-0.043742044
3,-0.0437635549
3.08333333333333,-0.043742044
3.16666666666667,-0.043677041
3.25,-0.0435671347
3.33333333333333,-0.0434099719
3.41666666666667,-0.0432022587
3.5,-0.0429397694
3.58333333333333,-0.0426173691
3.66666666666667,-0.0422290605
3.75,-0.0417680653
3.83333333333333,-0.0412269542
3.91666666666667,-0.0405978406
4,-0.0398726513
4.08333333333333,-0.0390434882
4.16666666666667,-0.0381030831
4.25,-0.0370453441
4.33333333333333,-0.0358659682
4.41666666666667,-0.0345630792
4.5,-0.0331378199
4.58333333333333,-0.0315948058
4.66666666666667,-0.0299423219
4.75,-0.0281921385
4.83333333333333,-0.0263588222
4.91666666666667,-0.0244584483
5,-0.0225066593
5.08333333333333,-0.0205160754
5.16666666666667,-0.0184931354
5.25,-0.0164345336
5.33333333333333,-0.0143235457
5.41666666666667,-0.0121267081
5.5,-0.0097915506
5.58333333333333,-0.007246332
5.66666666666667,-0.0044028787
5.75,-0.0011634605
5.83333333333333,0.0025680509
5.91666666666667,0.0068717445
6,0.011796443
6.08333333333333,0.017347173
6.16666666666667,0.0234785993
6.25,0.0300960751
6.33333333333333,0.0370636097
6.41666666666667,0.0442161118
6.5,0.0513725792
6.58333333333333,0.0583475094
6.66666666666667,0.0649590883
6.75,0.0710339589
6.83333333333333,0.076409138
6.91666666666667,0.0809318955
7,0.0844583102
7.08333333333333,0.0868509826
7.16666666666667,0.087976182
7.25,0.0877006204
7.33333333333333,0.0858881161
7.41666666666667,0.0823966288
7.5,0.077076488
7.58333333333333,0.0697710275
7.66666666666667,0.0603211281
7.75,0.0485751581
7.83333333333333,0.0344051941
7.91666666666667,0.0177290147
8,-0.0014647639
8.08333333333333,-0.0230933542
8.16666666666667,-0.0469646945
8.25,-0.0727765439
8.33333333333333,-0.1001328796
8.41666666666667,-0.1285761834
8.5,-0.1576298265
8.58333333333333,-0.1868423215
8.66666666666667,-0.2158254255
8.75,-0.2442803447
8.83333333333333,-0.2720094142
8.91666666666667,-0.2989136105
9,-0.3249786513
9.08333333333333,-0.3502539908
9.16666666666667,-0.3748295047
9.25,-0.3988140155
9.33333333333333,-0.4223183241
9.41666666666667,-0.4454437046
9.5,-0.4682754482
9.58333333333333,-0.4908802991
9.66666666666667,-0.5133064527
9.75,-0.5355849799
9.83333333333333,-0.5577318657
9.91666666666667,-0.5797501662
10,-0.6016320268
10.0833333333333,-0.6233604589
10.1666666666667,-0.6449108563
10.25,-0.6662522775
10.3333333333333,-0.6873485306
10.4166666666667,-0.7081591011
10.5,-0.7286399565
10.5833333333333,-0.7487442559
10.6666666666667,-0.7684229843
10.75,-0.7876255305
10.8333333333333,-0.8063002172
10.9166666666667,-0.8243947943
11,-0.8418569001
11.0833333333333,-0.8586344949
11.1666666666667,-0.8746762711
11.25,-0.88993204
11.3333333333333,-0.9043530975
11.4166666666667,-0.9178925698
11.5,-0.9305057371
11.5833333333333,-0.9421503376
11.6666666666667,-0.9527868494
11.75,-0.9623787495
11.8333333333333,-0.9708927507
11.9166666666667,-0.9782990127
12,-0.9845713284
12.0833333333333,-0.9896872833
12.1666666666667,-0.9936283858
12.25,-0.996380169
12.3333333333333,-0.9979322608
12.4166666666667,-0.9982784215
12.5,-0.9974165473
12.5833333333333,-0.9953486383
12.6666666666667,-0.992080728
12.75,-0.9876227731
12.8333333333333,-0.9819885003
12.9166666666667,-0.9751952069
13,-0.967263512
13.0833333333333,-0.958217052
13.1666666666667,-0.9480821162
13.25,-0.9368872139
13.3333333333333,-0.9246625638
13.4166666666667,-0.9114394963
13.5,-0.8972497517
13.5833333333333,-0.8821246623
13.6666666666667,-0.8660941942
13.75,-0.8491858298
13.8333333333333,-0.8314232622
13.9166666666667,-0.8128248739
14,-0.7934019696
14.0833333333333,-0.7731567327
14.1666666666667,-0.7520798846
14.25,-0.7301480333
14.3333333333333,-0.7073207286
14.4166666666667,-0.6835372776
14.5,-0.6587134426
14.5833333333333,-0.6327382433
14.6666666666667,-0.6054712204
14.75,-0.5767407099
14.8333333333333,-0.5463438986
14.9166666666667,-0.5140496816
15,-0.4796055487
15.0833333333333,-0.4427497901
15.1666666666667,-0.4032300784
15.25,-0.3608287594
15.3333333333333,-0.3153938158
15.4166666666667,-0.2668724971
15.5,-0.2153423956
15.5833333333333,-0.1610331372
15.6666666666667,-0.1043319209
15.75,-0.0457686859
15.8333333333333,0.0140185332
15.9166666666667,0.0743321275
16,0.1344677892
16.0833333333333,0.1937620904
16.1666666666667,0.2516282141
16.25,0.3075776973
16.3333333333333,0.3612295783
16.4166666666667,0.412309946
16.5,0.460644882
16.5833333333333,0.5061491003
16.6666666666667,0.5488119768
16.75,0.5886823312
16.8333333333333,0.6258531733
16.9166666666667,0.6604474578
17,0.6926056338
17.0833333333333,0.7224754494
17.1666666666667,0.7502041486
17.25,0.7759329377
17.3333333333333,0.7997934266
17.4166666666667,0.8219056741
17.5,0.8423774507
17.5833333333333,0.861304367
17.6666666666667,0.8787705697
17.75,0.8948497714
17.8333333333333,0.9096064362
17.9166666666667,0.923096997
18,0.93537102
18.0833333333333,0.9464722653
18.1666666666667,0.9564396152
18.25,0.9653078582
18.3333333333333,0.9731083326
18.4166666666667,0.9798694345
18.5,0.9856170073
18.5833333333333,0.9903746272
18.6666666666667,0.9941638028
18.75,0.9970041074
18.8333333333333,0.9989132608
18.9166666666667,0.9999071784
19,1
19.0833333333333,0.999204116
19.1666666666667,0.9975301988
19.25,0.994987251
19.3333333333333,0.9915826791
19.4166666666667,0.9873223966
19.5,0.9822109613
19.5833333333333,0.976251749
19.6666666666667,0.969447163
19.75,0.9617988765
19.8333333333333,0.9533081072
19.9166666666667,0.943975915
20,0.9338035195
20.0833333333333,0.9227926278
20.1666666666667,0.9109457646
20.25,0.8982665946
20.3333333333333,0.8847602284
20.4166666666667,0.870433501
20.5,0.8552952135
20.5833333333333,0.839356329
20.6666666666667,0.8226301132
20.75,0.8051322139
20.8333333333333,0.786880672
20.9166666666667,0.7678958616
21,0.7482003571
21.0833333333333,0.7278187302
21.1666666666667,0.7067772814
21.25,0.6851037184
21.3333333333333,0.6628267971
21.4166666666667,0.6399759493
21.5,0.6165809312
21.5833333333333,0.5926715371
21.6666666666667,0.5682774345
21.75,0.543428194
21.8333333333333,0.518153603
21.9166666666667,0.4924843645
22,0.466453298
22.0833333333333,0.4400971579
22.1666666666667,0.41345917
22.25,0.3865923397
22.3333333333333,0.3595634962
22.4166666666667,0.3324578918
22.5,0.3053839624
22.5833333333333,0.2784775954
22.6666666666667,0.2519049726
22.75,0.2258628484
22.8333333333333,0.2005750942
22.9166666666667,0.1762846341
23,0.1532405684
23.0833333333333,0.1316813184
23.1666666666667,0.1118157711
23.25,0.0938053127
23.3333333333333,0.0777498899
23.4166666666667,0.0636806415
23.5,0.0515602928
23.5833333333333,0.0412908478
23.6666666666667,0.0327266914
23.75,0.0256904412
23.8333333333333,0.0199888884
23.9166666666667,0.0154269599
